cancer	drug	p	FC
CESC	PI.103	0.00363053766590377	3.27189613425733
CESC	Pictilisib	0.576363178842035	0.612204416767849
CESC	PIK.93	0.00871401555692222	1.14738643735593
CESC	Piperlongumine	0.757413838523283	0.857720602395717
CESC	PLX.4720	0.115885153293562	1.0392805291176
CESC	Ponatinib	0.310458963188774	1.22340290955092
CESC	Pyrimethamine	0.651084988254931	0.854108411790359
CESC	QL.VIII.58	0.054281512267345	0.911861582325448
CESC	QL.X.138	0.00204322784569109	1.26282860669343
CESC	QL.XI.92	0.00116427116550116	1.54526752083743
CESC	QL.XII.47	0.00173588880845737	1.30367526998768
CESC	QL.XII.61	0.00805310475092428	2.55240594278956
CESC	QS11	0.180171191480066	1.06507386763353
CESC	Quizartinib	4.51211650601732e-05	3.8796135177214
CESC	Rapamycin	0.249634855342521	0.864219758738651
CESC	Refametinib	0.188082667653949	0.909113380602355
CESC	RO.3306	0.0608250132448778	0.954073508704978
CESC	rTRAIL	0.409937312015438	0.735566164403998
CESC	Rucaparib	0.4688806419742	0.854157848154847
CESC	Ruxolitinib	0.000108731218312534	1.3555793929203
CESC	S.Trityl.L.cysteine	0.258844852247205	0.525945222840245
CESC	Salubrinal	0.0250553540148341	2.91892051610361
CESC	Saracatinib	0.0333235931290695	0.85970275790312
CESC	SB216763	0.654600021680574	0.847692465297342
CESC	SB505124	0.00669496828160656	1.20578643114091
CESC	SB52334	0.527565428260947	2.21050167340073
CESC	SB590885	0.192805171770573	1.06304003894365
CESC	Seliciclib	0.0537673832222231	2.67263871320961
CESC	Selisistat	0.000195773788158329	3.59744422975584
CESC	Selumetinib	0.799813391279543	0.588477661137186
CESC	Sepantronium.bromide	0.032043181304505	1.08186165299136
CESC	Serdemetan	0.628004327184867	0.611726807221675
CESC	SGC0946	0.000141062982922324	3.28632997196535
CESC	Shikonin	0.958364323962999	1.04782368552222
CESC	SL0101	0.00060190900494697	1.12744680558799
CESC	SN.38	0.00718720001960618	1.04156242434025
CESC	SNX.2112	0.00153503348050351	1.11394068840877
CESC	Sorafenib	0.00083391652772341	3.03409912442766
CESC	STF.62247	7.72925747806179e-05	1.28074424435833
CESC	Sunitinib	0.056239476002097	0.817724413950829
CESC	T0901317	2.009700966207e-05	3.07238995998545
CESC	TAK.715	0.000746797603104548	1.3065743647074
CESC	Talazoparib	0.112854974531981	0.991736854690863
CESC	Tamoxifen	0.000184069747322505	1.38110929662895
CESC	Tanespimycin	0.287678947085391	0.802746313991014
CESC	Temozolomide	0.012240117813089	1.11895982124498
CESC	Temsirolimus	0.729124789916308	0.82647564469914
CESC	TGX221	0.0376550341142398	0.600301948285365
CESC	Thapsigargin	0.0290653727844605	1.04956940120487
CESC	THZ.2.102.1	0.00869682735845216	0.979208327263578
CESC	THZ.2.49	0.012635435243797	2.81288812365789
CESC	Tipifarnib	0.233612429060963	1.03261263437613
CESC	Tivozanib	0.00115707492445272	1.11422233784727
CESC	TL.1.85	0.00147810564531263	1.3376593379625
CESC	TL.2.105	0.010900396462538	1.47113968126423
CESC	Tozasertib	0.012671153894728	1.27143364844694
CESC	TPCA.1	0.000524880152300697	1.24740256986557
CESC	Trametinib	0.230402290739584	0.703291962976201
CESC	Tretinoin	0.169596759063162	0.938628111523287
CESC	Tubastatin.A	0.000484970890141883	1.5774656469943
CESC	TW.37	0.930403905896632	0.647281599359091
CESC	UNC0638	0.00563108200505879	1.11303966928573
CESC	UNC1215	0.000135912965817517	1.38174818444308
CESC	Veliparib	0.00228410858520556	1.3025044031101
CESC	Vinblastine	0.00371773379269004	1.15880968858131
CESC	Vinorelbine	0.0537324650060976	0.908909963704484
CESC	Vismodegib	2.29255065338347e-06	1.41483984719365
CESC	VNLG.124	0.0173681519622044	1.13545652233753
CESC	Vorinostat	0.000495901155611162	1.07549473056004
CESC	VX.11e	0.982913335069268	2.01642792747671
CESC	VX.702	0.000561624092770258	1.20790678784993
CESC	Wee1.Inhibitor	0.404512530922258	0.784831651740166
CESC	WH.4.023	0.0648426850807894	0.542448214475189
CESC	WHI.P97	0.00255406199820573	1.13887434915562
CESC	WZ.1.84	0.000667859721219241	1.27720996441281
CESC	WZ3105	0.124402521005429	0.87603359089795
CESC	XAV939	0.0800144078435312	0.896844644455108
CESC	XMD11.85h	0.00843019640578254	1.14772993940063
CESC	XMD13.2	0.00507611700816455	1.20502127183162
CESC	XMD14.99	1.89027570943316e-05	1.51209586593185
CESC	XMD15.27	0.000699029213811776	1.40526038001407
CESC	XMD8.85	0.690155956035891	0.623268096805701
CESC	XMD8.92	0.277644902433089	0.849023249855889
CESC	Y.39983	0.00347531024033105	1.07510782000163
CESC	YK.4.279	0.0515731051928461	1.03483281858466
CESC	YM201636	0.000184117177108433	3.22718229296195
CESC	Z.LLNle.CHO	0.0136072169858235	0.969221014253445
CESC	ZG.10	0.0584372731393351	0.932545447406651
CESC	Zibotentan	0.000124279138948706	1.36228222996516
CESC	ZM447439	0.0104664826168879	1.28104919714477
CESC	ZSTK474	0.0792722752929895	2.51642218509611
COAD	X.5Z..7.Oxozeaenol	0.130546929808687	0.974881644093788
COAD	X5.Fluorouracil	0.000519382644277885	1.81648740626179
COAD	A.443654	0.00885978332503719	1.30996022995378
COAD	A.770041	0.0440225906285072	1.99032999094343
COAD	Afatinib	0.00989835570350733	2.01085362596545
COAD	AICA.Ribonucleotide	6.1095736120285e-08	2.77151240259179
COAD	AKT.inhibitor.VIII	2.03379517260963e-05	2.1781180067633
COAD	Alectinib	0.00216924344962017	1.48629751091803
COAD	Amuvatinib	0.73225040635096	0.70797667492184
COAD	AR.42	0.910736423619359	0.846608003191748
COAD	AS601245	0.681160587017436	0.842743053363913
COAD	AS605240	0.0420105719621337	0.583544983793132
COAD	AT.7519	0.000839057566836099	1.65219919447622
COAD	Avagacestat	0.0182548831779965	1.64653943219326
COAD	Axitinib	2.0663802240874e-05	2.72302291730172
COAD	AZ628	0.00481913246947129	0.467620583956393
COAD	AZD6482	0.000233823099234916	2.14703250855835
COAD	AZD7762	5.56969339268887e-06	2.54417896916437
COAD	AZD8055	1.9875243614893e-05	2.67728293410704
COAD	BAY.61.3606	0.309033199042693	0.904706117265705
COAD	Belinostat	0.896694449069109	0.748291713472514
COAD	Bexarotene	0.00015156492251761	1.98309254750318
COAD	BI.2536	0.904069199782548	0.740960419656847
COAD	Bicalutamide	1.01050775029548e-06	2.39534549440014
COAD	BIX02189	0.100980587964013	1.18256794125771
COAD	Bleomycin	0.336964664839227	0.91171824967988
COAD	Bleomycin..50.uM.	0.00299148985742425	1.61274507702727
COAD	BMS.345541	0.368114286895325	0.950242565116071
COAD	BMS.509744	0.396478484153817	1.33936288103998
COAD	BMS.536924	0.397482099148208	1.31287888482552
COAD	BMS.754807	0.00041201251860658	0.40071664202137
COAD	Bortezomib	0.282681356008727	0.562834697334742
COAD	Bosutinib	0.0169625104669555	1.3010845576345
COAD	Bryostatin.1	0.107612453157099	0.939510265553142
COAD	BX.912	0.00249300212938619	2.06831377395271
COAD	BX795	0.221884727468012	1.94024828508517
COAD	Cabozantinib	0.000207949457224305	1.7544317490011
COAD	CAY10603	0.393863024323197	0.979815844429862
COAD	CCT.018159	6.3393194893768e-08	2.46071765034766
COAD	CCT007093	0.00455452899948323	2.09099558979373
COAD	Cetuximab	0.412091628488411	1.13792516941432
COAD	CGP.082996	3.75585242387133e-06	3.24063552499627
COAD	CGP.60474	0.018192409644981	1.40397529163067
COAD	CHIR.99021	0.928963172195482	0.857039237590359
COAD	CI.1040	0.00717317176868955	1.56941723585762
COAD	Cisplatin	2.81579259833304e-05	2.47680008860036
COAD	CMK	0.848758302247989	1.46752721469743
COAD	CP466722	0.000190711965474116	2.18348330984304
COAD	CP724714	0.12471038010578	1.28917647389912
COAD	Crizotinib	1.66741132420976e-05	2.48654197771157
COAD	CUDC.101	0.00157755281033452	1.42342611478573
COAD	CX.5461	0.000127103810510864	2.27491759760292
COAD	Cyclopamine	0.300759170643108	0.692705834351052
COAD	Cytarabine	0.590421306516314	1.13756020528258
COAD	Dabrafenib	0.0342781029923324	1.50137307158925
COAD	Dacinostat	0.910823906394636	0.73587264791656
COAD	Dactolisib	0.0198251682538675	2.09376332147
COAD	Daporinad	6.51683721342735e-09	2.44933746897045
COAD	Dasatinib	0.187207519008718	0.70747092698335
COAD	DMOG	0.0330279233237205	1.9352340782617
COAD	Docetaxel	0.524672393714578	1.3745807474105
COAD	Doramapimod	0.833578593090791	0.970845365463269
COAD	Doxorubicin	0.000932338842490327	1.75864476058553
COAD	EHT.1864	0.123117583068745	1.15391405176805
COAD	Elesclomol	0.490669975692836	0.723106434301177
COAD	Embelin	0.381424169960694	0.949698512048055
COAD	Entinostat	0.233921059383017	1.77190300170519
COAD	Enzastaurin	0.00679575369988282	2.01109723471583
COAD	Epothilone.B	0.98085831129873	0.750142663566881
COAD	Erlotinib	0.61461577863173	0.853210739362458
COAD	Etoposide	5.53926444947119e-10	2.97885434586535
COAD	Fedratinib	0.00239622400602787	2.3625466159874
COAD	FH535	0.0651373521935415	0.560600188250927
COAD	FMK	1.08955268760132e-09	2.73334462869659
COAD	Foretinib	1.60147070246058e-05	2.79183007404959
COAD	FR.180204	0.000557992621145051	1.98651564443351
COAD	FTI.277	1.10748004031753e-09	5.02348348922886
COAD	Gefitinib	0.0378710361072118	1.33131073897756
COAD	Gemcitabine	0.000408664821002611	1.99115156507581
COAD	Genentech.Cpd.10	2.38138970316163e-07	2.07250435222083
COAD	GNF.2	0.0839914221789004	0.994414274433622
COAD	GSK1070916	7.11747075795563e-06	2.46390337424652
COAD	GSK1904529A	0.0554628536503938	1.33775734531071
COAD	GSK269962A	0.733963513197043	1.4956441553776
COAD	GSK319347A	2.03273072972994e-09	0.268435484630789
COAD	GSK429286A	9.28646712664715e-07	2.13503033911973
COAD	GSK650394	0.00917763858129015	1.70741697098154
COAD	GSK690693	0.530234054438933	0.678032159304154
COAD	GW.2580	0.000272257681323742	1.88611099166574
COAD	GW441756	0.0128241694478988	1.900698022424
COAD	GW843682X	0.830693932492757	0.791026844241397
COAD	HG.5.113.01	0.00205948955118652	0.450555772867202
COAD	HG.5.88.01	0.815685116376009	1.16588643007505
COAD	HG6.64.1	0.378902303555756	1.59437369027252
COAD	I.BET.762	0.454182800485944	0.986177913261512
COAD	ICL1100013	4.35955906315196e-06	2.50601267068162
COAD	Idelalisib	0.000104678873658092	2.33108283916628
COAD	Imatinib	0.282805722689029	0.979539695116739
COAD	IOX2	0.00225487472943062	2.14425778554314
COAD	IPA.3	8.26887702735248e-06	2.67040704454677
COAD	Ispinesib.Mesylate	0.00219797612633559	1.51362542043512
COAD	JNK.Inhibitor.VIII	0.302544000216314	0.906124257262655
COAD	JNK.9L	0.00670331161355663	1.42866750240492
COAD	JQ1	0.452808708146256	1.45171706162436
COAD	JQ12	0.0136841179514233	1.29124579355292
COAD	JW.7.24.1	0.790959761777949	0.864892778420101
COAD	JW.7.52.1	0.835375258393184	0.724583251691089
COAD	KIN001.236	1.97242807926231e-12	4.49397561746734
COAD	KIN001.244	7.22812671663408e-08	2.23940719210624
COAD	KIN001.260	0.00356666897422523	1.58342930741738
COAD	KIN001.266	0.00654059212338548	1.28394077808547
COAD	KIN001.270	0.000459371468400521	1.48399617836286
COAD	KU.55933	0.00123668640839404	1.52280910685864
COAD	Lapatinib	0.924806596138233	1.31970453006
COAD	Lenalidomide	0.00437631712620123	1.47074153044302
COAD	Lestaurtinib	5.46905902675997e-05	2.0146566298957
COAD	LFM.A13	0.000111022803322902	1.64076815895241
COAD	Linifanib	6.33972678518824e-08	2.49110399771282
COAD	Linsitinib	0.769063005262232	1.023559598896
COAD	Luminespib	0.0154262381105195	1.30162251972809
COAD	Masitinib	1.54355513147917e-05	3.44876644069391
COAD	Methotrexate	3.87567889503002e-05	2.1520757921481
COAD	MG.132	0.349440023693535	0.724744430207844
COAD	Midostaurin	0.0382102765919935	0.834666224205877
COAD	Mitomycin.C	0.0284494757370085	1.32894816551662
COAD	MK.2206	7.75712984531445e-06	2.36595381147324
COAD	Motesanib	4.16204042481752e-05	2.71172465575247
COAD	MPS.1.IN.1	0.000204193188115423	2.11372969144484
COAD	Navitoclax	0.0344278126478108	1.99139325616589
COAD	NG.25	0.129271469107831	1.17650795929373
COAD	Nilotinib	2.15346531753043e-06	2.21464385035422
COAD	NPK76.II.72.1	0.0239473801304085	1.22978257100321
COAD	NSC.207895	0.274359756706028	0.932068360048579
COAD	NSC.87877	0.0117444339947125	2.25661953897293
COAD	NU7441	0.00113273258095424	1.47745618868255
COAD	Nutlin.3a....	0.00859472459022662	1.84974788202022
COAD	NVP.BHG712	0.000458497466560507	1.91139154554102
COAD	NVP.TAE684	0.0014124716237531	0.447287207585863
COAD	Obatoclax.Mesylate	0.0967104263520974	1.07821325472383
COAD	Olaparib	0.0527290800703223	2.07045808299624
COAD	Omipalisib	0.995760769576807	0.704997420950909
COAD	OSI.027	0.0468207216464422	1.14387322556925
COAD	OSI.930	0.0311581973108011	1.16598733176665
COAD	OSU.03012	1.4803146151652e-05	2.14749525428012
COAD	PAC.1	0.027166202915877	1.42031755900054
COAD	Paclitaxel	0.0198800486559752	1.94432393067426
COAD	Palbociclib	0.0247453587899586	1.58318488257806
COAD	Parthenolide	0.711099830663648	1.01127046484351
COAD	Pazopanib	0.691486626661158	0.79177847895963
COAD	PD0325901	0.00623150003905515	0.585435208352209
COAD	PD173074	0.40103106741993	1.61022933946672
COAD	Pelitinib	0.000242849615760411	2.57044136479052
COAD	Pevonedistat	0.455800044280549	0.847697323058147
COAD	PF.4708671	0.0146651961373583	1.34667582707425
COAD	PF.562271	0.104857593710993	1.0153584622121
COAD	PFI.1	0.00328538454903588	2.48251267595044
COAD	PFI.3	1.33722367274175e-06	2.31935857103627
COAD	PHA.665752	0.0396183014108604	2.0000612892024
COAD	PHA.793887	0.0938801026934544	1.31594593920661
COAD	Phenformin	0.928855904717683	0.812214480910891
COAD	PI.103	7.83875324208988e-08	3.35944737598972
COAD	Pictilisib	0.00150914689913362	2.47028601680604
COAD	PIK.93	0.00230869145757677	1.56347295494189
COAD	Piperlongumine	0.00688667837459105	1.74602813608919
COAD	PLX.4720	0.0221337183390551	1.36288859622044
COAD	Ponatinib	1.71953933944173e-06	2.97309738986497
COAD	Pyrimethamine	0.243535356462544	1.54521199546768
COAD	QL.VIII.58	5.92116205808225e-06	2.03022129073085
COAD	QL.X.138	0.00181894111591757	1.73043822427584
COAD	QL.XI.92	9.55077564510542e-16	7.60044643201333
COAD	QL.XII.47	0.00552864035816393	1.28703790481461
COAD	QL.XII.61	0.0183067858706487	1.96102843253466
COAD	QS11	0.380322759044535	0.920749813240814
COAD	Quizartinib	3.82054779575404e-05	2.60279935806667
COAD	Rapamycin	0.114855905431218	0.682674015998089
COAD	Refametinib	0.776306928463697	0.91139223263058
COAD	RO.3306	0.00047284616720626	1.4288956715582
COAD	rTRAIL	0.0392092419937574	1.26213950228628
COAD	Rucaparib	0.594478636560001	1.03475716478223
COAD	Ruxolitinib	5.58670276039105e-08	2.72868887034125
COAD	S.Trityl.L.cysteine	0.97811607128413	0.767268907057768
COAD	Salubrinal	0.0404534904680542	1.23638141794857
COAD	Saracatinib	0.865564008900709	0.692573827845047
COAD	SB216763	0.998699152364464	1.24230318848376
COAD	SB505124	7.79157561897219e-05	2.06303556367054
COAD	SB52334	0.840820074572008	0.742939742747176
COAD	SB590885	0.00745765025656395	1.32151388418912
COAD	Seliciclib	0.214116255181542	0.92552010376726
COAD	Selisistat	0.0460044219832061	1.05989440416057
COAD	Selumetinib	0.0313743466740144	1.48992985145028
COAD	Sepantronium.bromide	2.26904167154812e-05	1.94622187889112
COAD	Serdemetan	3.07218763786259e-06	2.90791971012826
COAD	SGC0946	2.98489306564002e-07	2.26790621625026
COAD	Shikonin	0.16197882532949	0.752458933745743
COAD	SL0101	0.248940979466423	0.585634295849555
COAD	SN.38	3.39784331124153e-05	2.23190564489163
COAD	SNX.2112	0.000641231735765788	1.84314087905352
COAD	Sorafenib	0.0125249529224322	1.7573273900983
COAD	STF.62247	0.37668604923187	0.903967911994332
COAD	Sunitinib	0.0241772190572131	1.82672470145118
COAD	T0901317	0.00656027764601611	1.28978279112274
COAD	TAK.715	0.45847527524432	0.921166749003114
COAD	Talazoparib	0.00388325585244464	1.96117169402805
COAD	Tamoxifen	0.160966432970043	0.947855894829749
COAD	Tanespimycin	2.47289887448726e-06	2.26892979007004
COAD	Temozolomide	1.48512811313071e-10	3.55413019656136
COAD	Temsirolimus	0.8262978786272	1.47326200777507
COAD	TGX221	0.324954281666753	1.05689451391531
COAD	Thapsigargin	0.0826582131136818	1.14543785145866
COAD	THZ.2.102.1	0.000107136975283797	1.62001906188889
COAD	THZ.2.49	0.437084781713527	0.870513845571127
COAD	Tipifarnib	0.42394591070745	0.946739082374433
COAD	Tivozanib	9.92458091523149e-07	2.14718674786076
COAD	TL.1.85	0.000272396978292941	1.68986069960456
COAD	TL.2.105	0.00224626572810001	1.42699498245756
COAD	Tozasertib	1.10259734463707e-06	0.312115193291541
COAD	TPCA.1	0.100728845957092	1.17907875843334
COAD	Trametinib	0.764180472360919	0.934226004180484
COAD	Tretinoin	0.040334843401242	1.83324150467975
COAD	Tubastatin.A	4.16103256432661e-05	1.85879911738159
COAD	TW.37	0.113396223456208	0.672487861972372
COAD	UNC0638	8.87042478800391e-06	2.29606449388404
COAD	UNC1215	1.71914562970007e-05	1.61580065545644
COAD	Veliparib	0.0310832287566375	1.21172447109017
COAD	Vinblastine	1.1665903100564e-07	4.14407000912001
COAD	Vinorelbine	0.758234698329585	0.847324591304612
COAD	Vismodegib	0.0305684823173442	1.21382269865328
COAD	VNLG.124	0.00678731388267308	1.83029770781397
COAD	Vorinostat	0.323609619594576	1.06193943191169
COAD	VX.11e	7.3862494009106e-05	2.54602955553575
COAD	VX.702	1.22091347248841e-05	2.10703994341271
COAD	Wee1.Inhibitor	0.0134927762880887	1.39122776060244
COAD	WH.4.023	1.53137475081306e-06	0.553986859798742
COAD	WHI.P97	0.660318069735041	0.729316982244839
COAD	WZ.1.84	0.000255230832760934	2.57834463454028
COAD	WZ3105	1.94079705385353e-07	2.3606494059675
COAD	XAV939	0.360805104926355	1.17174684813589
COAD	XMD11.85h	2.2565076902286e-05	2.81071760426764
COAD	XMD13.2	6.4447051042601e-05	1.97054946203601
COAD	XMD14.99	6.78926607253395e-08	2.31666875186316
COAD	XMD15.27	0.000349994755671381	2.09235391738717
COAD	XMD8.85	2.79290664541286e-07	3.17920917737415
COAD	XMD8.92	0.00606503053116515	2.24415332747308
COAD	Y.39983	0.00289327230620137	1.90270241328705
COAD	YK.4.279	2.57864032784008e-06	2.40519570010809
COAD	YM201636	0.104497519191068	1.15833275793721
COAD	Z.LLNle.CHO	0.0473081779472652	1.69208007109631
COAD	ZG.10	0.0270066532260581	1.43102638845699
COAD	Zibotentan	0.0345756549706743	1.26711005525489
COAD	ZM447439	0.715156634070105	0.91444707546097
COAD	ZSTK474	0.00151395521362267	1.46088096357577
ESCA	X.5Z..7.Oxozeaenol	0.998054662063632	0.878002309468822
ESCA	X5.Fluorouracil	0.532036926991682	1.15711639876922
ESCA	A.443654	0.0338155325549845	0.696391323484385
ESCA	A.770041	0.620440161436224	0.900509028565946
ESCA	Afatinib	0.476107738592857	0.854545182361189
ESCA	AICA.Ribonucleotide	0.337160527499763	0.784900989795831
ESCA	AKT.inhibitor.VIII	0.794253636898586	1.02872705741499
ESCA	Alectinib	0.0804791762639869	0.775911367007745
ESCA	Amuvatinib	0.140510096016729	1.57398001517235
ESCA	AR.42	0.407211420731363	1.72960395463085
ESCA	AS601245	0.551833132828993	0.848615785500935
ESCA	AS605240	0.570372827315399	0.844891864313979
ESCA	AT.7519	0.0163894276779602	0.763188210952922
ESCA	Avagacestat	0.0104063932957258	0.652840482009729
ESCA	Axitinib	0.0107761717230774	0.666015669017217
ESCA	AZ628	0.0330144137557626	0.989922492634798
ESCA	AZD6482	0.0109667550624528	0.683397432612331
ESCA	AZD7762	0.0247278229952229	0.758060357827352
ESCA	AZD8055	0.134825491988911	0.839319551735664
ESCA	BAY.61.3606	0.0535802395814963	0.757433423229098
ESCA	Belinostat	0.0968621476419963	1.8520033329927
ESCA	Bexarotene	0.129375065861937	0.742864444428296
ESCA	BI.2536	0.341035344808509	0.817838949177547
ESCA	Bicalutamide	0.00547845036381638	0.701959438497133
ESCA	BIX02189	0.00259572010158211	0.636333689416792
ESCA	Bleomycin	0.158550240330987	1.47102656079614
ESCA	Bleomycin..50.uM.	0.221867352926775	0.802902981253938
ESCA	BMS.345541	0.00948796173780245	0.653235338616033
ESCA	BMS.509744	0.307950703841564	0.836920820713797
ESCA	BMS.536924	0.0666919865645357	1.2428399495506
ESCA	BMS.754807	0.0284246800433435	0.967884193261261
ESCA	Bortezomib	0.00139069561215903	0.633304180904924
ESCA	Bosutinib	0.322132865844903	0.844235453955046
ESCA	Bryostatin.1	0.0589754742837141	0.728614380788294
ESCA	BX.912	0.0151081096920425	0.753259229930261
ESCA	BX795	0.0429229595242902	0.76875053356912
ESCA	Cabozantinib	0.0347497944486175	0.780347923955861
